,,metric,chi-chi,chi-san,san-chi,san-san
results_np_P,LR-BW,np_P,0.796/0.258,0.652/0.86,0.803/0.309,0.653/0.832
results_np_P,LR-CORAL,np_P,0.83/0.243,0.61/0.674,0.808/0.213,0.757/0.576
results_np_P,LR-SA,np_P,0.842/0.24,0.629/0.601,0.785/0.159,0.626/0.95
results_np_R,RF,np_R,0.744/0.385,0.933/0.086,0.262/0.752,0.904/0.416
results_np_R,RF-FA,np_R,0.062/0.952,0.92/0.388,0.728/0.415,0.982/0.034
results_np_R,RF-BW,np_R,0.72/0.401,0.888/0.386,0.667/0.446,0.912/0.389
results_np_R,RF-CORAL,np_R,0.495/0.606,0.719/0.332,0.068/0.947,0.807/0.532
results_np_R,RF-SA,np_R,0.901/0.183,0.934/0.163,0.854/0.134,0.837/0.387
results_np_R,LR,np_R,0.611/0.481,0.993/0.015,0.075/0.91,0.935/0.369
results_np_R,LR-FA,np_R,0.082/0.916,0.956/0.286,0.671/0.439,0.974/0.045
results_np_R,LR-BW,np_R,0.878/0.159,0.98/0.193,0.888/0.184,0.973/0.203
results_np_R,LR-CORAL,np_R,0.461/0.645,0.992/0.021,0.092/0.918,0.683/0.663
results_np_R,LR-SA,np_R,0.373/0.736,0.935/0.15,0.926/0.052,0.997/0.081
results_np_AUC,RF,AUC,0.5929296049965435,0.5914924552927439,0.47942186941285847,0.7294180615025302
results_np_AUC,RF-FA,AUC,0.0,0.713315435165892,0.5973450618608309,0.0
results_np_AUC,RF-BW,AUC,0.0,0.7042251505506836,0.5757680993587452,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.5717763263343485,0.4789156356528165,0.0
results_np_AUC,RF-SA,AUC,0.0,0.6294020332928811,0.4755214188657655,0.0
results_np_AUC,LR,AUC,0.5876140074852798,0.6002822109770339,0.49175150778326066,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.697934078263458,0.5828875062575984,0.0
results_np_AUC,LR-BW,AUC,0.0,0.7158112563826621,0.5645055662828673,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5583255100405284,0.4832854180075806,0.0
results_np_AUC,LR-SA,AUC,0.0,0.6002822109770339,0.49175131707549646,0.0
