,,metric,chi-chi,chi-san,san-chi,san-san
results_np_R,RF-FA,np_R,0.552/0.358,0.93/0.286,0.885/0.198,0.971/0.032
results_np_R,RF-BW,np_R,0.754/0.36,0.941/0.143,0.882/0.185,0.914/0.388
results_np_R,RF-CORAL,np_R,0.544/0.554,0.586/0.37,0.162/0.873,0.812/0.534
results_np_R,RF-SA,np_R,0.776/0.311,0.996/0.061,0.875/0.081,0.877/0.3
results_np_R,LR,np_R,0.641/0.447,0.994/0.022,0.08/0.916,0.933/0.366
results_np_R,LR-FA,np_R,0.356/0.692,0.975/0.191,0.711/0.403,0.987/0.083
results_np_R,LR-BW,np_R,0.881/0.148,0.999/0.026,0.853/0.212,0.971/0.229
results_np_R,LR-CORAL,np_R,0.447/0.654,0.962/0.077,0.1/0.915,0.684/0.661
results_np_R,LR-SA,np_R,0.524/0.579,0.963/0.088,0.927/0.057,0.998/0.075
results_np_AUC,RF,AUC,0.5875211328041193,0.5371167540585716,0.4949002836777992,0.7355774734962105
results_np_AUC,RF-FA,AUC,0.0,0.6990274311359421,0.5690790245297861,0.0
results_np_AUC,RF-BW,AUC,0.0,0.6870864149474504,0.5617562278004243,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.47425468825132233,0.5059432167632125,0.0
results_np_AUC,RF-SA,AUC,0.0,0.6794758775444782,0.4691117309113447,0.0
results_np_AUC,LR,AUC,0.5792093256096689,0.5800065257710714,0.49956385134329784,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.6948686831680901,0.5726684307134854,0.0
results_np_AUC,LR-BW,AUC,0.0,0.6987612483685572,0.5540543993897352,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5521660980468481,0.49116908627142486,0.0
results_np_AUC,LR-SA,AUC,0.0,0.5800065257710714,0.49956385134329784,0.0
