,,metric,chi-chi,chi-san,san-chi,san-san
results_np_P,LR,np_P,0.812/0.248,0.615/0.585,0.767/0.21,0.695/0.783
results_np_P,LR-FA,np_P,0.787/0.211,0.69/0.832,0.815/0.293,0.602/0.379
results_np_P,LR-BW,np_P,0.795/0.291,0.665/0.849,0.799/0.356,0.648/0.799
results_np_P,LR-CORAL,np_P,0.826/0.238,0.614/0.52,0.811/0.213,0.757/0.577
results_np_P,LR-SA,np_P,0.818/0.242,0.629/0.599,0.786/0.175,0.625/0.953
results_np_R,RF,np_R,0.753/0.354,0.845/0.177,0.148/0.871,0.91/0.412
results_np_R,RF-FA,np_R,0.245/0.785,0.918/0.378,0.88/0.249,0.95/0.105
results_np_R,RF-BW,np_R,0.71/0.383,0.899/0.386,0.892/0.21,0.911/0.399
results_np_R,RF-CORAL,np_R,0.428/0.659,0.646/0.327,0.172/0.865,0.781/0.569
results_np_R,RF-SA,np_R,0.602/0.479,0.985/0.065,0.879/0.07,0.446/0.599
results_np_R,LR,np_R,0.629/0.457,0.972/0.06,0.076/0.915,0.934/0.368
results_np_R,LR-FA,np_R,0.097/0.902,0.956/0.338,0.784/0.334,0.787/0.2
results_np_R,LR-BW,np_R,0.933/0.102,0.972/0.246,0.945/0.112,0.969/0.189
results_np_R,LR-CORAL,np_R,0.441/0.65,0.946/0.083,0.091/0.921,0.686/0.661
results_np_R,LR-SA,np_R,0.539/0.551,0.936/0.148,0.931/0.056,0.998/0.076
results_np_AUC,RF,AUC,0.5800072468950392,0.5680583541318435,0.48931206941762617,0.7358722780665399
results_np_AUC,RF-FA,AUC,0.0,0.7247097749181417,0.5974422274666857,0.0
results_np_AUC,RF-BW,AUC,0.0,0.7245323197398851,0.5898669336575365,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.48094503468962524,0.5024422036282152,0.0
results_np_AUC,RF-SA,AUC,0.0,0.682733038719575,0.4840927793272784,0.0
results_np_AUC,LR,AUC,0.5749935397744881,0.613479724314794,0.5005704069226918,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.676954296705058,0.5709345157214714,0.0
results_np_AUC,LR-BW,AUC,0.0,0.6943449041742038,0.5674405587737491,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5506720399331394,0.4926520298457651,0.0
results_np_AUC,LR-SA,AUC,0.0,0.613479724314794,0.5005705976304561,0.0
